Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2016 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),2016 (Indv),Expenditure Name,Expenditure Footnotes
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,,,,,,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,900.00,900.00,1000.00,,,,,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,900.00,900.00,1000.00,,,,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,1000.00,500.00,400.00,,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,1000.00,500.00,400.00,,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,500.00,400.00,400.00,,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,500.00,400.00,500.00,500.00,,,Deduction for interest on student loans,,,,,,,,,,,,,,,,,
##,Exclusion of earnings of trust accounts for higher education (``education IRAs''),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,Exclusion of earnings of trust accounts for higher education (``education IRAs''),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,Exclusion of earnings of trust accounts for higher education (``education IRAs''),,,,,,,,,,,,,,,,,
##,Exclusion of interest on educational saving bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,Exclusion of interest on educational saving bonds,,,,,,,,,,,,,,,,,
##,Deferral of tax on earnings of qualified State tution programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,,,,,,,,,Deferral of tax on earnings of qualified State tution programs,,,,,,,,,,,,,,,,,
##,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1100.00,1200.00,1300.00,1400.00,1500.00,,,,,,,,,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1200.00,1300.00,1400.00,1500.00,1500.00,,,,,,,,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1400.00,1500.00,1500.00,1600.00,1600.00,,,,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1500.00,1600.00,1700.00,1800.00,1900.00,,,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1600.00,1700.00,1800.00,1900.00,2000.00,,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,1900.00,2000.00,2100.00,2200.00,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,1900.00,2000.00,2100.00,2200.00,,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,1900.00,2000.00,2100.00,2200.00,,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2100.00,2200.00,2400.00,2500.00,2700.00,,,Exclusion of scholarship and fellowship income,,,,,,,,,,,,,,,,,
##,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,300.00,400.00,100.00,0.00,0.00,,,,,,,,,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,100.00,0.00,0.00,0.00,,,,,,,,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,900.00,900.00,900.00,,,,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,900.00,900.00,900.00,,,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,900.00,900.00,200.00,,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,900.00,900.00,900.00,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,900.00,900.00,900.00,,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,900.00,900.00,900.00,900.00,,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,900.00,900.00,900.00,1000.00,,,Exclusion of employer-provided education assistance benefits,,,,,,,,,,,,,,,,,
##,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,800.00,800.00,800.00,800.00,,,,,,,,,,,,,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,800.00,800.00,800.00,800.00,,,,,,,,,,,,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1100.00,500.00,300.00,200.00,200.00,,,,,,,,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,200.00,200.00,100.00,<50,,,,,,,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,100.00,100.00,<50,400.00,,,,,,Parental personal exemption for students age 19 to 23,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government student loan bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,Exclusion of interest on State and local government student loan bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,200.00,200.00,200.00,,,,,,,,,,,,Exclusion of interest on State and local government student loan bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,400.00,,,,,,,,Exclusion of interest on State and local government student loan bonds,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government bonds for private nonprofit educational facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,500.00,,,,,,,,,,,,,Exclusion of interest on State and local government bonds for private nonprofit educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,300.00,300.00,200.00,200.00,200.00,,,,,,,,,,,,,700.00,700.00,600.00,600.00,600.00,,,,,,,,,,,,Exclusion of interest on State and local government bonds for private nonprofit educational facilities,,,,,,,,,,,,,,,,,
##,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,<50,<50,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Tax credit for holders of qualified zone academy bonds,,,,,,,,,,,,,,,,,
##,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,900.00,1000.00,1000.00,1100.00,1200.00,,,,,,,,,,,,,3900.00,4300.00,4600.00,4900.00,5200.00,,,,,,,,,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,900.00,1000.00,1100.00,1200.00,1300.00,,,,,,,,,,,,,4200.00,4400.00,4600.00,4800.00,5100.00,,,,,,,,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,800.00,900.00,900.00,900.00,1000.00,,,,,,,,,,,,,4900.00,5400.00,5900.00,6300.00,6900.00,,,,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,700.00,700.00,700.00,800.00,800.00,,,,,,,,,,,,,5300.00,5900.00,6300.00,6800.00,7100.00,,,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,700.00,800.00,800.00,800.00,800.00,,,,,,,,,,,,,5900.00,6200.00,6500.00,6900.00,7300.00,,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,400.00,400.00,500.00,500.00,500.00,,,,,,,,,,,,,6000.00,6300.00,6600.00,7000.00,7700.00,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,400.00,400.00,500.00,500.00,500.00,,,,,,,,,,,,,6000.00,6300.00,6600.00,7000.00,7700.00,,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,400.00,400.00,400.00,400.00,500.00,,,,,,,,,,,,,5000.00,5700.00,6300.00,6500.00,6800.00,,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,400.00,400.00,400.00,400.00,400.00,,,,,,,,,,,,,5100.00,6000.00,6500.00,6800.00,7100.00,,,Deduction for charitable contributions to educational institutions,,,,,,,,,,,,,,,,,
##,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Exclusion of interest on educational savings bonds,,,,,,,,,,,,,,,,,
##,Deferral of tax on earnings of qualified State tuition programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,200.00,,,,,,,,,,,,Deferral of tax on earnings of qualified State tuition programs,,,,,,,,,,,,,,,,,
##,Deduction for higher education expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2800.00,700.00,0.00,0.00,0.00,,,,,,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2200.00,600.00,0.00,0.00,0.00,,,,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1200.00,2500.00,700.00,0.00,0.00,,,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1200.00,2500.00,700.00,0.00,0.00,,,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,200.00,0.00,0.00,0.00,,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,0.00,0.00,0.00,0.00,,,Deduction for higher education expenses,,,,,,,,,,,,,,,,,
##,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,Exclusion of earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##,Exclusion of earnings of qualified tuition programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,600.00,700.00,800.00,900.00,,,,,,,,Exclusion of earnings of qualified tuition programs,,,,,,,,,,,,,,,,,
##,Exclusion of income attributable to the discharge of certain student loan debt and NHSC Educational Loan repayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC Educational Loan repayments,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC Educational Loan repayments,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC Educational Loan repayments,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC educational loan repayments,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC educational loan repayments,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,Exclusion of income attributable to the discharge of certain student loan debt and NHSC educational loan repayments,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,300.00,300.00,300.00,400.00,400.00,,,,,,,,,,,,,800.00,900.00,900.00,900.00,1000.00,,,,,,,,Exclusion of interest on State and local government bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##,Above-the-line deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,100.00,0.00,0.00,0.00,,,,,,,,Above-the-line deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,100.00,0.00,0.00,0.00,,,,,,Above-the-line deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,<50,0.00,0.00,0.00,,,,,Above-the-line deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,<50,0.00,0.00,0.00,,,,,Above-the-line deduction for teacher classroom expenses,,,,,,,,,,,,,,,,,
##,Exclusion of tax on earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,,,Exclusion of tax on earnings of Coverdell education savings accounts,,,,,,,,,,,,,,,,,
##,Exclusion of tax on earnings of qualified tuition programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,800.00,900.00,1000.00,1000.00,,,,,,,Exclusion of tax on earnings of qualified tuition programs,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,700.00,900.00,1000.00,1200.00,,,,,,Exclusion of tax on earnings of qualified tuition programs,,,,,,,,,,,,,,,,,
##,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,Exclusion of employer-provided tuition reduction benefits,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,300.00,400.00,400.00,,,,,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,,,,,,,,,300.00,400.00,400.00,400.00,400.00,,,Exclusion of interest on State and local government qualified private activity bonds for student loans,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,400.00,500.00,500.00,500.00,500.00,,,,,,,,,,,,,1100.00,1200.00,1200.00,1300.00,1300.00,,,,,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,400.00,500.00,500.00,500.00,600.00,,,,,,,,,,,,,1100.00,1200.00,1300.00,1400.00,1400.00,,,,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,800.00,800.00,900.00,1000.00,1000.00,,,,,,,,,,,,,2000.00,2100.00,2200.00,2500.00,2600.00,,,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,800.00,800.00,900.00,1000.00,1000.00,,,,,,,,,,,,,2000.00,2100.00,2200.00,2500.00,2600.00,,,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,900.00,900.00,900.00,1000.00,1000.00,,,,,,,,,,,,,2200.00,2300.00,2400.00,2500.00,2500.00,,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,700.00,800.00,900.00,1000.00,1000.00,,,,,,,,,,,,,1900.00,2200.00,2300.00,2500.00,2600.00,,,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,,,,,,,,,,,,,,,,,
##,Deduction for interest of student loans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,900.00,900.00,900.00,1000.00,500.00,,,,,,Deduction for interest of student loans,,,,,,,,,,,,,,,,,
