"Indent","Category","Source","Report","2000 (Corp)","2001 (Corp)","2002 (Corp)","2003 (Corp)","2004 (Corp)","2005 (Corp)","2006 (Corp)","2007 (Corp)","2008 (Corp)","2009 (Corp)","2010 (Corp)","2011 (Corp)","2012 (Corp)","2013 (Corp)","2014 (Corp)","2015 (Corp)","2016 (Corp)","2000 (Indv)","2001 (Indv)","2002 (Indv)","2003 (Indv)","2004 (Indv)","2005 (Indv)","2006 (Indv)","2007 (Indv)","2008 (Indv)","2009 (Indv)","2010 (Indv)","2011 (Indv)","2012 (Indv)","2013 (Indv)","2014 (Indv)","2015 (Indv)","2016 (Indv)","Expenditure Name","Expenditure Footnotes"
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,500,500,500,500,600,,,,,"Exemptions from imputed interest rules",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,400,400,500,500,600,,,,"Exemptions from imputed interest rules",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,400,500,500,600,600,,,"Exemptions from imputed interest rules",
"#+",50,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,160,160,165,165,165,165,,,,,,,,,,,,"Exceptions from imputed interest rules",
"#+",51,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,80,80,80,80,80,80,80,,,,,,,,,,,"Exceptions from imputed interest rules",
"#+",49,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,80,80,80,80,80,80,80,,,,,,,,,,"Exceptions from imputed interest rules",
"#+",49,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,,,,"Exceptions from imputed interest rules",
"#+",49,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,,,"Exceptions from imputed interest rules",
"#+",53,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,,"Exceptions from imputed interest rules",
"#+",69,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,"Exceptions from imputed interest rules",
"#+",66,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,"Exceptions from imputed interest rules",
"#+",66,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,"Exceptions from imputed interest rules",
"#+",69,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,,,"Exceptions from imputed interest rules",
"#+",68,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,,"Exceptions from imputed interest rules",
"#+",69,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,"Exceptions from imputed interest rules",
"#","Reduced rates of tax on dividends and long-term capital gains",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Treatment of qualified dividends.&mdash;For individuals in 2009, tax rates on regular income vary from 10 percent to 35 percent, depending on the taxpayer's income. The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low tax rates to apply to certain types or sources of income. In contrast, current law allows qualified dividends to be taxed at a preferentially low rate that is no higher than 15 percent. </p><p>Capital gains exclusion for small business stock.&mdash;The baseline tax system would not allow deductions and exemptions to certain types of income. In contrast, the Tax Code provides an exclusion of 50 percent (from a 28 percent tax rate) for capital gains from qualified small business stock held by individuals for more than 5 years; 75 percent for stock issued in 2009 and 2010. A qualified small business is a corporation whose gross assets do not exceed $50 million as of the date of issuance of the stock. </p>",
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,32000,33800,34900,36100,,,,,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,36000,37800,38900,40100,41800,,,,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,38700,40600,41800,43100,44900,,,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,66500,69800,72100,76500,80500,,,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,55300,54700,52800,53200,48600,,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,66100,76800,81700,86500,95200,,,,,,,,,,"Reduced rates of tax on long-term capital gains",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,57800,64200,69900,78600,86300,,,,,,,,"Reduced rates of tax on dividends and long-term capital gains",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,92200,94500,101700,99600,50200,,,,,,,"Reduced rates of tax on dividends and long-term capital gains",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,127100,127900,131000,146600,99300,,,,,,"Reduced rates of tax on dividends and long-term capital gains",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,150200,148100,161600,107500,100600,,,,,"Reduced rates of tax on dividends and long-term capital gains",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,89500,96600,71300,75700,85700,,,,"Reduced rates of tax on dividends and long-term capital gains",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,77700,84200,65900,90300,84900,,,"Reduced rates of tax on dividends and long-term capital gains",
"##","Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",51,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,40575,41780,43025,44300,45615,46965,,,,,,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal) (normal tax method)",
"##+",52,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,40520,41720,42950,44220,45530,46870,48260,,,,,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal) (normal tax method)",
"##+",50,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,67800,61810,60200,56990,56180,50670,49880,,,,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal) (normal tax method)",
"##+",50,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,56060,55010,53930,54550,49870,49760,51450,,,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal) (normal tax method)",
"##+",50,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,25730,27300,30190,32930,36410,48930,29210,,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",54,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,25150,27200,28370,30450,36840,26900,21630,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",70,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,26170,25990,26760,31280,22340,17580,23410,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",67,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,48610,51770,51960,52230,55400,53870,38420,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",67,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,53230,55540,55940,59170,57490,41390,43240,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",70,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,24240,23640,28920,24840,23890,27270,30480,,,"Capital gains (except agriculture, timber, and coal) ",
"##+",70,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,52590,45360,44290,41090,51120,62230,72180,,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##+",71,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300,37560,38490,43260,46880,58110,69540,"Capital gains (except agriculture, timber, iron ore, and coal)",
"##","Treatment of qualified dividends",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",69,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,22425,38012,26869,0,0,0,0,,"Treatment of qualified dividends",
"##+",70,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,31050,23600,0,0,0,0,0,"Treatment of qualified dividends",
"#","Capital gains exclusion of small corporation stock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Capital gains exclusion for small business stock.&mdash;The baseline tax system would not allow deductions and exemptions to certain types of income. In contrast, the Tax Code provides an exclusion of 50 percent (from a 28 percent tax rate) for capital gains from qualified small business stock held by individuals for more than 5 years; 75 percent for stock issued in 2009 and 2010. A qualified small business is a corporation whose gross assets do not exceed $50 million as of the date of issuance of the stock. </p>",
"#+",52,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,5,5,5,5,5,5,,,,,,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",53,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,40,70,90,120,160,200,250,,,,,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",51,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,70,100,130,160,210,250,300,,,,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",51,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,100,130,160,210,250,300,350,,,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",51,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,130,160,210,250,300,350,390,,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",55,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,160,210,250,300,350,390,430,,,,,,,"Capital gains exclusion of small corporation stock",
"#+",71,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,200,230,260,300,320,350,470,,,,,,"Capital gains exclusion of small corporation stock",
"#+",68,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,240,270,320,340,370,490,540,,,,,"Capital gains exclusion of small corporation stock",
"#+",68,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,270,320,340,370,490,540,590,,,,"Capital gains exclusion of small corporation stock",
"#+",71,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,60,200,340,350,370,,,"Capital gains exclusion of small corporation stock",
"#+",71,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,170,290,300,470,690,,"Capital gains exclusion of small corporation stock",
"#+",72,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,170,290,300,470,820,850,"Capital gains exclusion of small corporation stock",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,500,500,500,500,400,,,,,"Reduced tax rate on small business stock gains",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,400,500,300,400,400,,,,"Small business stock",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,500,300,400,500,700,,,"Exclusion for gain from certain small business stock",
"#","Step-up basis of capital gains at death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Step-up in basis of capital gains at death.&mdash; The baseline tax system would not allow deductions and exemptions to certain types of income. In contrast, capital gains on assets held at the owner's death are not subject to capital gains tax under current law. The cost basis of the appreciated assets is adjusted to the market value at the owner's date of death. </p>",
"#+",53,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,27090,28240,29370,30545,31765,33035,,,,,,,,,,,,"Step-up basis of capital gains at death",
"#+",54,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,27090,28240,29370,30540,31760,33030,34360,,,,,,,,,,,"Step-up basis of capital gains at death",
"#+",52,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,26540,27610,28710,29860,31050,32300,33590,,,,,,,,,,"Step-up basis of capital gains at death",
"#+",52,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,26890,27390,28500,29630,30490,31370,32390,,,,,,,,,"Step-up basis of capital gains at death",
"#+",52,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,14880,16280,18240,20240,22240,24190,26010,,,,,,,,"Step-up basis of capital gains at death",
"#+",56,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,24200,26140,28760,31630,34790,35560,33680,,,,,,,"Step-up basis of capital gains at death",
"#+",72,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,26820,29510,32460,35700,36480,34560,38010,,,,,,"Step-up basis of capital gains at death",
"#+",69,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,29600,32600,35900,36750,37950,39450,41010,,,,,"Step-up basis of capital gains at death",
"#+",69,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,32600,35900,36750,37950,39450,41010,42632,,,,"Step-up basis of capital gains at death",
"#+",72,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,21590,19530,20830,25210,31720,34100,36650,,,"Step-up basis of capital gains at death",
"#+",72,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,41370,36740,44520,53270,57260,61560,66180,,"Step-up basis of capital gains at death",
"#+",73,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520,50940,61480,66090,71040,76370,82100,"Step-up basis of capital gains at death",
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,20700,22200,23900,25200,,,,,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,23700,25200,26900,28200,32100,,,,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,26000,27600,29500,30900,35100,,,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,37300,40100,43100,46300,49800,,,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,38100,41100,44300,47600,49100,,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,35900,37700,40000,42800,46200,,,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,38000,40500,43100,45700,48300,,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,50900,51900,53200,69700,64500,,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,51900,53700,57500,60100,56700,,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,26500,28300,30400,37600,45200,,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,23700,25500,31500,37900,40800,,,,"Exclusion of capital gains at death",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,25400,31700,39000,45600,52300,,,"Exclusion of capital gains at death",
"#","Carryover basis of capital gains on gifts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Carryover basis of capital gains on gifts.&mdash;The baseline tax system would not allow deductions and exemptions to certain types of income. In contrast, when a gift of appreciated asset is made under current law, the donor's basis in the transferred property (the cost that was incurred when the transferred property was first acquired) carries over to the donee. The carryover of the donor's basis allows a continued deferral of unrealized capital gains. </p>",
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,2100,2300,2500,2700,,,,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,2300,2500,2700,3000,3300,,,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,2600,2800,3100,3400,3600,,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,4200,4400,4600,4800,5100,,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,4500,4700,5000,5300,5600,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,4300,4600,4900,5200,5500,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,4600,4900,5200,5500,5800,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,5400,5500,5700,7600,56100,,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,5500,5700,5900,6100,6000,,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,2500,1800,14300,14600,3500,,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1800,12100,14800,5300,1900,,,,"Carryover basis of capital gains on gifts",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,7700,9400,3600,4200,7200,,,"Carryover basis of capital gains on gifts",
"#+",54,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,185,195,205,210,220,230,,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",55,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,180,190,200,210,220,230,240,,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",53,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,530,600,680,760,900,1080,1130,,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",53,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,640,640,450,540,640,650,630,,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",53,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,590,390,450,540,550,580,620,,,,,,,,"Carryover basis of capital gains on gifts",
"#+",57,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,210,240,290,290,310,430,850,,,,,,,"Carryover basis of capital gains on gifts",
"#+",73,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,410,540,640,750,790,1270,6370,,,,,,"Carryover basis of capital gains on gifts",
"#+",70,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,590,650,760,800,1270,6340,1500,,,,,"Carryover basis of capital gains on gifts",
"#+",70,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,650,760,800,1270,6340,1500,1600,,,,"Carryover basis of capital gains on gifts",
"#+",73,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,670,730,710,2370,1030,1370,1470,,,"Carryover basis of capital gains on gifts",
"#+",73,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,1430,4790,2050,2740,2940,3160,,"Carryover basis of capital gains on gifts",
"#+",74,"Treasury",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,4790,1990,2660,2850,3070,3290,"Carryover basis of capital gains on gifts",
"#","Ordinary income treatment of loss from small business corporation stock sale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ordinary income treatment of losses from sale of small business corporate stock shares.&mdash;The baseline tax system limits to $3,000 the write-off of losses from capital assets, with carryover of the excess to future years. In contrast, the Tax Code allows up to $100,000 in losses from the sale of small business corporate stock (capitalization less than $1 million) to be treated as ordinary losses and fully deducted. </p>",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,"Ordinary income treatment of losses from sales of small business corporation stock",,,
"#+",55,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,35,40,40,40,40,40,,,,,,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",56,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,35,40,40,40,40,40,40,,,,,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",54,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,40,40,40,50,50,50,50,,,,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",54,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,40,40,50,50,50,50,50,,,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",54,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,50,50,50,50,50,50,,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",58,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",74,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,50,50,50,,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",71,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,50,60,60,60,,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",71,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,60,60,60,60,,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",74,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,60,60,60,60,60,,,"Ordinary income treatment of loss from small business corporation stock sale",
"#+",74,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,50,60,60,60,60,60,60,,"Ordinary income treatment of loss from small business corporation stock sale",
