Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",DR,,,,,,,,,,,$66,$0,$0,,$0,$0,$0
2008,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",MB,"$2,304,565","$253,820","$57,331","$62,917","$3,433","$54,679","$108,502","$77,241","$103,128",,$17,"$2,554,361","$4,371,591","$1,502,336","$405,917","$2,313,557","$351,523"
2008,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",DR,"$56,208","$306,375","$287,504","$340,228","$792,652","$31,011","$748,408","$448,605","$582,256","$148,206","$1,657,188","$1,416,453","$202,479","$64,019","$671,021","$541,651","$385,391"
2008,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",MB,"$1,258,149","$11,117,201","$550,550","$1,889,536","$17,241,843","$2,571,241","$3,812,333","$13,075,105","$6,364,176","$8,535,272","$10,258,827","$5,202,873","$3,489,995","$3,594,143","$10,942,266","$6,918,233","$7,886,358"
2008,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,,,,,,,,,,,"$989,975","$118,491",$0,"$225,000",$0,$0,$0
2008,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,"$401,849","$969,616","$1,569,690","$1,337,891","$4,136,696","$443,913","$92,956","$1,530,522","$7,359,330","$2,923,180",$0,"$1,393,804","$10,272,576","$18,115,061","$12,121,632","$716,603","$2,482,521"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",DR,"$502,071","$608,308","$1,072,496","$375,716","$864,412","$657,001","$714,957","$625,337","$567,994","$33,224","$1,416,385","$744,355","$563,179","$477,540","$187,067","$482,844","$909,455"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",MB,"$694,835","$336,949","$1,107,785","$815,963","$8,680,070","$4,858,450","$13,019,067","$16,053,387","$4,472,422","$2,047,155","$1,189,046","$192,316","$879,498","$4,258,951","$1,075,757","$918,052","$1,365,560"
2008,1015,Lewiston-Auburn Transit Committee,Auburn,ME,"Lewiston, ME",447,21,"50,567",DR,,,,,,,,,,,,,,,,,$0
2008,1015,Lewiston-Auburn Transit Committee,Auburn,ME,"Lewiston, ME",447,21,"50,567",MB,"$3,769",,,,"$172,114",,,,,,,,,,,,"$118,023"
2008,1016,Greater Portland Transit District,Portland,ME,"Portland, ME",160,124,"188,080",MB,,,"$208,331","$221,578","$166,428","$420,679","$217,726","$208,761","$1,164,432","$269,038","$311,140","$106,081","$203,559","$815,239","$2,078,778","$1,077,353","$245,955"
2008,1017,Greater Hartford Transit District,Hartford,CT,"Hartford, CT",45,469,"851,535",DR,"$3,969,735","$4,161,412","$5,112,752","$12,789,879","$5,970,589","$5,165,160","$5,975,264","$5,964,891","$1,097,778","$1,818,265","$1,135,993","$1,719,461","$1,157,003","$2,568,841","$1,375,580",$0,"$1,362,779"
2008,1017,Greater Hartford Transit District,Hartford,CT,"Hartford, CT",45,469,"851,535",MB,,,,,,,,,,,,,,,$0,"$4,805,325","$594,134"
2008,1040,Southeast Area Transit,Preston,CT,"Norwich-New London, CT",174,123,"173,160",DR,,,,,,,,,,,$0,$0,$0,$0,$0,"$223,348",$0
2008,1040,Southeast Area Transit,Preston,CT,"Norwich-New London, CT",174,123,"173,160",MB,,,,,,,,,,"$232,691","$11,199","$40,929",$0,"$37,896","$98,744","$40,052","$389,138"
1997,1041,Westport Transit District C/O Norwalk Transit District,Norwalk,CT,"Norwalk, CT",209,49,"108,888",MB,,"$11,116",,,,,,,,,,,,,,,
2008,1042,Valley Transit District,Derby,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,"$104,318","$289,189","$19,585","$51,496","$62,609","$8,470","$441,809","$457,195","$33,821","$123,759",$0,"$723,349","$953,516",,,"$807,339",$0
2008,1047,"New Britain Transportation Company, Inc.",Berlin,CT,"Hartford, CT",45,469,"851,535",MB,,,,,,,,,,,$0,,$0,,$0,,$0
2008,1048,Connecticut Transit - Hartford Division,Hartford,CT,"Hartford, CT",45,469,"851,535",MB,,,,,"$2,611,930","$2,362,000",,"$590,000",,,$0,"$6,683,945","$21,477,349","$370,425","$14,638,603","$22,902,796","$23,101,729"
2008,1049,The Greater New Haven Transit District,Hamden,CT,"New Haven, CT",69,285,"531,314",DR,"$628,314","$677,485","$177,912","$1,642,510","$863,922","$1,152,510","$1,269,382","$793,681","$785,756","$1,966,637","$1,947,751","$3,206,955","$1,374,668","$1,166,285","$984,113","$1,600,938","$1,596,160"
2008,1049,The Greater New Haven Transit District,Hamden,CT,"New Haven, CT",69,285,"531,314",MB,,,,,,,,,,,,$0,"$53,795","$127,262","$1,101,683","$2,670,163","$307,303"
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,,,,"$916,429","$66,930","$53,025","$7,173","$10,263","$797,542","$322,882","$17,323","$25,074",$0,"$9,223","$1,548,353",$0,"$322,627"
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",LR,"$55,093",,,,,,,,,,,,,,,,
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,,"$8,336,566","$128,458","$24,473","$329,790","$244,882","$3,954,765","$1,004,050","$497,461","$648,288","$185,161","$403,601","$11,529,400","$584,773","$1,224,499","$216,156","$471,369"
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",DR,"$527,554","$774,167","$82,858",,,"$2,726,360",,,,,"$718,291","$1,076,225","$59,870","$56,786","$28,776","$2,082,333","$92,851"
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",MB,"$108,269","$1,573,666","$759,416","$1,701,754","$3,010,312","$2,825,244","$2,836,677","$182,542","$40,835","$308,737","$2,953,522","$247,129","$375,885","$232,135","$188,165","$44,254","$3,529,795"
2006,1052,"New Britain Transportation Company, Inc.",Berlin,CT,"Hartford, CT",45,469,"851,535",MB,,,,,,,,,,,$0,,$0,,$0,,
2008,1053,Cape Ann Transportation Authority,Gloucester,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,,,,,,,,,,,"$355,423","$146,885","$168,753",$0,"$24,548",$0,$0
2008,1053,Cape Ann Transportation Authority,Gloucester,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,"$37,859","$66,703","$33,472","$1,128,070","$53,632",,"$30,201","$931,760","$1,540,406","$122,182",$0,"$1,385,176","$475,117","$2,600,185",$0,"$222,676","$212,041"
2008,1055,Connecticut Transit - New Haven Division,Hartford,CT,"New Haven, CT",69,285,"531,314",MB,,,,,,,,,"$5,550,736",,$0,$0,"$22,022,021","$617,570","$1,681,832","$340,518","$738,115"
2008,1056,Connecticut Transit - Stamford Division,Hartford,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,,,,,,,,"$8,015,500",,"$8,015,500","$1,373,949","$5,091,096","$1,513,224","$5,053,657","$1,543,204","$502,407","$29,713"
2008,1057,Norwalk Transit District,Norwalk,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,"$62,559",,,,,"$332,355","$41,893",,,,$0,$0,"$1,605,014","$37,912","$86,324",$0,$0
2008,1057,Norwalk Transit District,Norwalk,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,"$95,210","$550,727","$15,827","$5,194,775","$1,980,303","$760,759","$222,227","$2,672,765","$820,936","$9,826,341","$6,126,498","$32,664","$5,561,731","$363,265","$36,944","$1,705,124","$132,526"
2008,1061,Montachusett Regional Transit Authority,Fitchburg,MA,"Leominster-Fitchburg, MA",234,63,"112,943",DR,,"$380,461","$568,666",,,"$37,975",,,,"$205,174","$1,478,051","$1,153,630","$4,022,921","$1,494,459","$460,936","$2,006,531","$3,227,274"
2008,1061,Montachusett Regional Transit Authority,Fitchburg,MA,"Leominster-Fitchburg, MA",234,63,"112,943",MB,"$681,346","$210,726",,"$287,265","$2,134,250","$3,501,620","$469,058","$1,130,420","$1,403,285","$2,879,222","$797,151","$242,630","$3,266,902","$9,149,334","$3,008,890","$675,619","$715,467"
2008,1063,Middletown Transit District,Middletown,CT,"Hartford, CT",45,469,"851,535",DR,,"$153,143",,,,,,,,,$0,"$1,205,723","$214,345",$0,$0,$0,$0
2008,1063,Middletown Transit District,Middletown,CT,"Hartford, CT",45,469,"851,535",MB,"$342,747","$89,565","$166,352","$185,063",,"$161,010","$25,350","$120,020","$481,998","$27,115","$292,658",$0,"$852,868","$67,942","$43,340","$296,696",$0
2008,1064,Greater Attleboro-Taunton Regional Transit Authority,Taunton,MA,"Providence, RI-MA",34,504,"1,174,548",DR,"$173,098","$247,496","$241,703","$550,396","$480,028",,"$488,547","$1,380,615","$869,232","$574,026","$985,985","$1,093,086","$446,626","$792,481","$354,312","$423,827","$580,947"
2008,1064,Greater Attleboro-Taunton Regional Transit Authority,Taunton,MA,"Providence, RI-MA",34,504,"1,174,548",MB,"$1,168,447","$3,346,022","$223,043","$1,830,487","$568,178","$566,423","$1,185,415","$353,524","$595,169","$712,369","$1,612,378","$2,561,178","$1,761,188","$1,088,707","$2,940,451","$2,214,868","$2,382,703"
2008,1066,Chittenden County Transportation Authority,Burlington,VT,"Burlington, VT",251,62,"105,365",DR,,"$95,983",,,"$116,692",,,,"$148,552",,$0,$0,$0,$0,"$48,000",$0,$0
2008,1066,Chittenden County Transportation Authority,Burlington,VT,"Burlington, VT",251,62,"105,365",MB,"$2,852,469","$64,305","$143,333","$163,441","$170,894","$1,593,353","$3,673,001","$927,249","$54,844","$2,076,443","$1,410,817","$2,034,659","$877,141","$1,365,840","$1,092,299","$1,091,885","$4,812,488"
2008,1066,Chittenden County Transportation Authority,Burlington,VT,"Burlington, VT",251,62,"105,365",VP,,,,,,,,,,,,$0,$0,$0,$0,$0,$0
2008,1069,"The Regional Transportation Program, Inc.",Portland,ME,"Portland, ME",160,124,"188,080",DR,"$6,984","$232,105","$26,451","$14,273","$262,305","$482,867","$135,904","$307,044","$252,058","$496,989","$12,643","$851,699","$192,110","$82,528","$142,143","$177,718","$136,248"
2008,1086,Cooperative Alliance for Seacoast Transportation,Dover,NH,"Dover-Rochester, NH-ME",306,64,"80,456",DR,,,,"$34,133",,,,,,,,$0,"$37,930",$0,$0,$0,$0
2008,1086,Cooperative Alliance for Seacoast Transportation,Dover,NH,"Dover-Rochester, NH-ME",306,64,"80,456",MB,,"$18,100","$161,194","$289,519","$97,967","$140,888",,,,,,"$446,974","$93,832","$232,521","$119,875","$325,560","$277,934"
2008,1087,Nashua Transit System,Nashua,NH,"Nashua, NH-MA",153,138,"197,155",DR,"$24,924","$341,892","$110,633","$32,201","$251,204","$59,321","$72,358","$252,490","$24,263","$226,718","$842,079","$52,295","$14,608","$5,400",$0,"$2,415,991",$0
2008,1087,Nashua Transit System,Nashua,NH,"Nashua, NH-MA",153,138,"197,155",MB,"$22,766","$42,941","$39,127","$72,777","$31,276","$224,380","$95,640","$263,930","$54,720","$222,190","$1,855,309","$46,029","$14,608","$259,554","$2,338,744",$0,"$324,473"
2008,1088,Casco Bay Island Transit District,Portland,ME,"Portland, ME",160,124,"188,080",FB,"$90,420","$580,090","$757,485","$39,820","$110,406","$166,035","$75,660","$255,710","$153,532","$72,853",$0,$0,$0,$0,$0,"$508,695","$102,549"
2001,1089,Transit Express ,Springfield,MA,"Springfield, MA-CT",57,302,"532,747",MB,,,,,,"$340,246","$939,037",,,,,,,,,,
2008,1095,"Northeast Transportation Company, Inc.",Waterbury,CT,"Waterbury, CT",159,98,"189,026",DR,,,$625,"$1,864",,,,,,,"$10,946","$3,536","$1,870",$0,"$71,394","$43,305",$318
2008,1095,"Northeast Transportation Company, Inc.",Waterbury,CT,"Waterbury, CT",159,98,"189,026",MB,"$43,451","$6,950","$24,762","$27,953","$18,757","$24,066","$12,358","$17,287","$408,877","$31,207","$8,090","$14,733","$26,283","$35,958","$11,848","$39,447","$69,729"
2008,1096,City of Bangor - BAT Community Connector,Bangor,ME,"Bangor, ME",385,39,"58,983",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,1096,City of Bangor - BAT Community Connector,Bangor,ME,"Bangor, ME",385,39,"58,983",MB,"$194,253",,"$17,918","$35,001","$591,761","$13,531","$132,805","$460,068","$66,592","$6,225",$0,"$1,614,857",$0,"$422,371","$233,725",$0,"$23,880"
1993,1097,"Eastern Transportation Services, Inc.",Bangor,ME,"Bangor, ME",328,71,"61,402",DR,"$5,375","$135,453",,,,,,,,,,,,,,,
2007,1098,"Western Maine Transportation Services, Inc.",Auburn,ME,"Lewiston, ME",447,21,"50,567",DR,"$52,603","$158,489","$88,335","$63,789",,,"$158,242","$181,233","$124,311","$157,728","$109,686","$157,549","$52,372","$219,332","$43,901","$72,557",
2007,1098,"Western Maine Transportation Services, Inc.",Auburn,ME,"Lewiston, ME",447,21,"50,567",MB,,,,,,,,,,,$0,"$7,400","$1,958",$0,"$10,628","$14,136",
1995,1101,Kenneth Hudson Inc. dba Hudson Bus Lines,Lewiston,ME,"Lewiston--Auburn, ME",292,84,"71,598",MB,,"$20,799",,"$9,229",,,,,,,,,,,,,
2008,1102,Connecticut Department of Transportation,Newington,CT,"Hartford, CT",45,469,"851,535",CR,"$67,266,660","$64,302,000","$61,527,000","$58,236,000",,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,1102,Connecticut Department of Transportation,Newington,CT,"Hartford, CT",45,469,"851,535",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,
2008,1102,Connecticut Department of Transportation,Newington,CT,"Hartford, CT",45,469,"851,535",MB,"$9,612,728","$5,568,000","$3,765,600","$10,857,820",,,,,,,$0,$0,$0,$0,$0,$0,$0
2000,1104,Greater Waterbury Transit District ,Waterbury,CT,"Waterbury, CT",144,73,"175,067",DR,,,,,,"$257,000",,,"$291,132",,,,,,,,
2008,1105,Cape Cod Regional Transit Authority,Hyannis,MA,"Barnstable Town, MA",128,286,"243,667",DR,,"$339,173","$1,308,849","$65,098","$272,495","$682,007","$351,324","$317,106","$746,695","$2,175,245","$1,649,308","$912,726","$555,858","$1,198,355","$1,974,802","$2,244,559","$762,745"
2008,1105,Cape Cod Regional Transit Authority,Hyannis,MA,"Barnstable Town, MA",128,286,"243,667",MB,,,,,"$53,488","$334,550","$1,670,641","$457,227","$173,636","$854,076","$3,848,386","$953,466","$138,965","$44,895","$3,432,000",$0,"$3,090,965"
2008,1107,Milford Transit District,Milford,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,,,,,,,,,,,"$271,770","$205,865","$39,805","$369,319",$0,"$198,658","$407,976"
2008,1107,Milford Transit District,Milford,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,,,,"$14,470","$141,347","$118,616","$752,253","$1,212,423","$1,784,654","$1,280,161",$0,$0,"$39,804",$0,$0,$0,$0
2008,1108,Greater Hartford Ridesharing Corporation - The Rideshare Company,Windsor,CT,"Hartford, CT",45,469,"851,535",VP,,,,,,,"$1,600,682","$981,717","$1,717,390","$1,665,947","$1,676,010",,$0,$0,$0,$0,$0
2002,1109,"Comsis Mobility Services, Inc., dba: Intelitran",Providence,RI,"Providence, RI-MA",34,504,"1,174,548",DR,,,,,,,,,,,$0,,,,,,
2008,1110,"2Plus Partners in Transportation, Inc",Rocky Hill,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",VP,,,,,,,,,,,,,,,,$0,$0
2008,1115,Northern New England Passenger Rail Authority,Portland,ME,"Portland, ME",160,124,"188,080",CR,,,,,,,,,,,,,,"$2,079,950","$130,402","$2,342,786","$280,093"
2008,1116,Bonanza,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",MB,,,,,,,,,,,,,,"$44,909",$0,"$21,122","$102,107"
2008,1117,Plymouth & Brockton Street Railway Company,Plymouth,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,,,,,,,,,,,,,,,,,$0
2008,1118,MetroWest Regional Transit Authority,Framingham,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,,,,,,,,,,,,,,,,,$0
2008,1118,MetroWest Regional Transit Authority,Framingham,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,,,,,,,,,,,,,,,,,"$1,080,912"
2008,2002,Capital District Transportation Authority,Albany,NY,"Albany, NY",62,284,"558,947",DR,"$57,990","$395,700","$131,900",,,,,,,,$0,"$257,852","$272,462",$0,$0,$0,"$1,140,077"
2008,2002,Capital District Transportation Authority,Albany,NY,"Albany, NY",62,284,"558,947",MB,"$3,588,972","$3,266,452","$921,992","$1,753,457","$1,372,659","$1,874,181","$7,607,371","$23,650,918","$35,275,748","$21,904,568","$13,109,818","$15,146,602","$13,516,273","$1,359,578","$4,255,946","$4,859,267","$10,089,550"
2008,2003,Broome County Department of Public Transportation,Vestal,NY,"Binghamton, NY-PA",182,76,"158,884",DR,"$156,680",,,"$30,000",,,,,,,$0,$0,"$186,258",$0,$0,$0,"$6,295"
2008,2003,Broome County Department of Public Transportation,Vestal,NY,"Binghamton, NY-PA",182,76,"158,884",MB,"$819,498","$123,941","$28,136","$9,675","$3,904,378",,"$183,994","$111,025","$6,259,037",,"$122,803",$0,$0,"$414,113",$0,$0,"$1,525,056"
2008,2004,Niagara Frontier Transportation Authority,Buffalo,NY,"Buffalo, NY",38,367,"976,703",DR,,,,,,,,,,,"$94,324",$0,$0,"$472,916","$869,630",$0,"$2,347,528"
2008,2004,Niagara Frontier Transportation Authority,Buffalo,NY,"Buffalo, NY",38,367,"976,703",LR,"$117,626","$114,089","$37,934","$476,887","$368,331","$858,595","$215,239","$3,329,799","$1,725,956","$7,223,861","$4,430,872","$2,772,000","$6,123,886","$6,068,551","$5,064,983","$4,190,661","$8,197,104"
2008,2004,Niagara Frontier Transportation Authority,Buffalo,NY,"Buffalo, NY",38,367,"976,703",MB,"$17,603,274","$10,065,093","$17,880,133","$6,281,755","$17,290,776","$17,420,101","$4,286,076","$6,461,345","$10,388,553","$4,655,651","$18,557,696","$15,285,001","$2,484,112","$12,176,533","$5,072,387","$18,524,484","$12,036,368"
2008,2005,Chemung County Transit System,Elmira,NY,"Elmira, NY",350,35,"67,159",DR,,,,,,,,,,,$0,$0,"$592,668",$0,$0,$0,$0
2008,2005,Chemung County Transit System,Elmira,NY,"Elmira, NY",350,35,"67,159",MB,,"$299,360","$149,680",,"$124,225","$462,649","$1,389,835","$992,203","$1,406,483","$907,124","$6,241","$8,380","$2,214,037",$0,$0,$0,$0
2008,2006,City of Long Beach,Long Beach,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,,,,,,,,,,,$0,"$72,569","$130,149",,$0,"$266,239","$261,760"
2008,2006,City of Long Beach,Long Beach,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,,,,"$53,950","$30,636","$643,500","$258,768","$119,410","$116,740","$93,500","$1,769,509","$1,144,853","$716,027",,$0,"$78,610","$15,818"
2008,2007,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus",Garden City,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,,,,"$951,995","$1,191,455","$244,493","$1,148,815","$1,700,332","$2,311,700","$1,370,766","$1,135,082","$216,399","$1,120,356","$1,178,767","$545,337",$0,"$6,551,415"
2008,2007,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus",Garden City,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,"$6,153,159","$5,177,683","$764,015","$1,681,631","$14,763,303","$41,671,537","$16,287,691","$5,773,761","$23,660,772","$4,746,455","$14,372,764","$1,514,098","$24,393,426","$5,066,070","$6,014,347","$8,419,232","$10,004,414"
2008,2008,MTA New York City Transit,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,,,,,,,,,,,$0,$0,$0,$0,$0,"$2,710,160","$20,368,261"
2008,2008,MTA New York City Transit,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",HR,"$820,457,519","$786,306,865","$829,939,068","$882,833,000","$930,540,000","$1,249,736,344","$1,245,180,206","$1,393,581,698","$1,378,622,344","$1,882,604,816","$2,391,429,069","$2,207,016,011","$2,144,106,606","$1,896,497,409","$1,992,580,353","$2,263,170,221","$3,120,224,789"
2008,2008,MTA New York City Transit,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,"$84,310,706","$123,079,810","$61,323,056","$118,690,000","$186,330,000","$132,254,215","$265,781,247","$292,924,452","$245,323,066","$180,586,336","$175,327,725","$209,984,148","$175,435,753","$215,901,675","$170,316,082","$198,206,335","$150,435,304"
2008,2009,City of Poughkeepsie,Poughkeepsie,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,"$348,557","$19,369","$962,250",,,,,,,,"$271,762","$86,491","$547,229","$742,804","$171,053","$16,502",
2008,2010,Dutchess County Division of Mass Transportation,Poughkeepsie,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,"$69,414","$512,935","$170,000",,"$256,716",,,,,,$0,$0,"$338,841","$33,148","$209,490","$80,390","$40,477"
2008,2010,Dutchess County Division of Mass Transportation,Poughkeepsie,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,"$324,986",,"$3,090,000",,"$1,188,495","$851,732","$1,688,886",,"$2,052,069","$514,018","$497,800","$44,424","$513,119","$50,199","$91,500",$0,$0
2008,2018,"CNY Centro, Inc. ",Syracuse,NY,"Syracuse, NY",81,180,"402,267",DR,"$193,986","$299,391","$147,926",,,,,,,,$0,"$569,791","$369,074","$192,974",$0,"$6,746","$319,467"
