Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",MB,DO,,,,,,,,,,,,,,"$4,763,212","$5,394,924","$5,885,842","$6,757,089","$7,686,505"
2008,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",VP,DO,,,,,,,,,,,,,,,,,"$35,325","$32,623"
2008,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",DR,DO,,,,,,,,,,,,,,"$1,795,648","$2,014,622","$2,145,748","$2,219,457","$2,470,251"
2008,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",MB,DO,,,,,,,,,,,,,,"$1,807,148","$2,053,689","$2,717,678","$3,332,159","$3,812,523"
2008,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",VP,DO,,,,,,,,,,,,,,"$145,568","$204,724","$241,909","$311,095","$413,403"
2008,0045,Fairbanks North Star Borough Transit,Fairbanks,AK,"Fairbanks, AK",434,43,"51,926",DR,DO,,,,,,,,,,,,,,"$806,691","$1,045,469","$1,239,056","$1,400,230","$1,401,375"
2008,0045,Fairbanks North Star Borough Transit,Fairbanks,AK,"Fairbanks, AK",434,43,"51,926",MB,DO,,,,,,,,,,,,,,"$1,729,240","$1,788,331","$1,918,930","$2,217,713","$2,572,399"
2008,0046,South Metro Area Regional Transit,Wilsonville,OR,"Portland, OR-WA",23,474,"1,583,138",DR,DO,,,,,,,,,,,,"$87,263","$212,455","$278,070","$288,164","$414,036","$432,417","$454,258"
2008,0046,South Metro Area Regional Transit,Wilsonville,OR,"Portland, OR-WA",23,474,"1,583,138",MB,DO,,,,,,,,,,,,"$1,938,075","$1,776,165","$1,825,495","$2,048,869","$2,214,684","$2,312,199","$2,541,994"
2008,0049,"VPSI, Anchorage",Anchorage,AK,"Anchorage, AK",135,79,"225,744",VP,DO,,,,,,,,,,,,,,,,"$383,189","$805,256","$797,628"
2008,0050,"City of Bend, Public Works Department",Bend,OR,"Bend, OR",401,36,"57,525",DR,PT,,,,,,,,,,,,,,,,,"$1,334,229","$1,119,659"
2008,0050,"City of Bend, Public Works Department",Bend,OR,"Bend, OR",401,36,"57,525",MB,PT,,,,,,,,,,,,,,,,,"$1,361,890","$1,457,304"
2008,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",CR,PT,,,,,,,,,,,,,$0,,,,,
2008,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",DR,DO,,,,,,,,,,,,"$622,665","$3,806,523","$7,422,456","$8,179,497","$9,120,670","$10,011,400","$10,916,982"
2008,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",DR,PT,,,,,"$801,302","$876,594","$1,183,263","$4,631,462","$4,820,176",$0,$0,"$91,163","$6,469,854","$3,811,109","$4,252,132","$4,636,702","$5,213,154","$5,164,111"
2008,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",MB,DO,"$25,144,886","$26,337,007","$27,158,683","$31,144,278","$31,899,212","$32,133,493","$33,297,287","$36,938,979","$38,325,409","$41,973,094","$48,496,685","$52,504,053","$60,048,849","$64,183,793","$65,503,212","$70,657,980","$73,757,177","$79,696,450"
2008,1002,Manchester Transit Authority,Manchester,NH,"Manchester, NH",196,71,"143,549",DR,DO,"$119,540","$103,090",,"$144,421","$165,019","$165,652","$155,469","$150,680","$124,502","$116,870","$148,725","$168,228","$205,557","$262,481","$347,279","$423,387","$434,186","$441,983"
2008,1002,Manchester Transit Authority,Manchester,NH,"Manchester, NH",196,71,"143,549",MB,DO,"$2,184,425","$2,212,196",,"$2,323,008","$1,650,152","$1,741,194","$1,628,053","$1,685,196","$1,722,875","$1,758,831","$2,063,220","$1,922,156","$2,219,948","$2,361,732","$2,401,858","$2,585,893","$2,716,831","$2,947,510"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",CR,DO,,"$99,954,043","$106,384,840","$100,010,025","$108,717,901",,,"$145,424,029","$168,191,804","$175,767,711","$180,278,944","$192,233,383","$198,332,466","$217,279,023","$219,670,069","$223,835,440","$227,513,879",
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",CR,PT,"$9,238,135",,,,,"$101,403,501","$114,374,742",,,,,,,,,,,"$251,917,625"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,"$9,724,456","$10,472,851","$10,146,539","$25,526,781","$15,712,611","$16,784,876","$20,222,702","$22,865,902","$23,180,697","$23,219,723","$25,896,748","$28,286,718","$30,258,478","$34,606,516","$39,451,297","$47,199,820","$51,987,244","$58,550,916"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",FB,PT,"$5,188,767","$3,924,320","$3,798,921","$3,675,182","$4,707,568","$3,811,776","$4,252,570","$4,309,859","$5,803,969","$5,776,228","$6,429,532","$6,959,370","$10,013,066","$7,867,244","$8,529,592","$8,974,225","$9,847,050","$10,158,115"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",HR,DO,"$241,023,556","$253,964,718","$256,188,391","$180,676,172","$148,255,692","$161,012,276","$160,478,568","$164,427,122","$193,779,903","$194,838,980","$206,010,252","$206,318,967","$213,986,001","$214,246,802","$229,069,086","$243,852,816","$261,148,955","$271,816,692"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",LR,DO,"$23,482,617","$25,298,859","$26,109,199","$94,954,310","$75,380,287","$75,447,422","$78,450,303","$88,917,425","$91,887,244","$89,113,559","$94,022,778","$96,698,314","$103,742,323","$107,081,950","$113,530,421","$113,912,100","$120,439,871","$126,158,689"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,DO,"$182,406,459","$184,293,140","$191,005,392","$207,213,940","$200,811,610","$176,792,906","$182,105,625","$183,692,211","$198,916,973","$207,232,310","$213,815,095","$231,169,949","$234,058,306","$242,582,169","$264,427,058","$286,817,772","$296,770,498","$306,383,692"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,"$5,267,268","$5,278,612","$5,241,780","$6,669,755","$6,798,261","$5,979,071","$6,175,692","$5,797,986","$6,108,927","$6,248,074","$8,108,325","$6,395,650","$6,133,845","$5,625,625","$5,696,215","$5,941,218","$5,908,066","$6,286,926"
2008,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",TB,DO,"$7,596,266","$7,427,957","$7,812,169","$8,227,515","$7,092,612","$5,045,064","$8,071,961","$7,667,815","$8,326,031","$8,512,415","$8,581,321","$9,536,759","$10,497,601","$12,137,625","$12,757,650","$13,592,941","$13,533,060","$13,940,957"
2008,1004, Brockton Area Transit Authority,Brockton,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,"$1,597,356","$1,680,743","$2,252,094","$2,325,305","$2,371,209","$2,335,827","$2,427,409","$2,545,630","$1,883,499","$2,248,497","$2,557,621","$2,486,051","$2,601,833","$2,715,886","$3,014,945","$2,664,067","$2,780,895","$3,427,303"
2008,1004, Brockton Area Transit Authority,Brockton,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,"$6,605,594","$6,549,854","$6,218,508","$6,747,432","$6,648,549","$6,932,188","$7,063,907","$7,160,698","$7,533,997","$8,071,191","$7,916,650","$8,190,912","$7,807,536","$7,928,025","$8,693,315","$9,420,163","$9,831,731","$9,580,666"
2008,1005,Lowell Regional Transit Authority,Lowell,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,DO,,,,,,,,,,,,,,,,,,"$367,015"
2008,1005,Lowell Regional Transit Authority,Lowell,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,"$594,304","$641,072","$666,859","$663,979","$744,484","$907,150","$1,018,942","$1,123,090","$1,536,337","$1,657,264","$1,600,812","$1,731,894","$1,734,373","$1,322,471","$1,245,587","$1,350,201","$1,396,458","$1,132,001"
2008,1005,Lowell Regional Transit Authority,Lowell,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,DO,"$3,151,834","$3,322,934","$3,752,826","$3,611,828","$3,727,274","$4,139,340","$3,988,335","$4,171,949","$4,486,557","$4,612,195","$5,080,874","$5,537,556","$6,113,867","$6,174,660","$6,319,495","$6,755,294","$6,824,812","$7,069,676"
2008,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",DR,DO,"$915,645","$1,070,288","$1,624,811",,,,,,,,,,,,,,,
2008,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",DR,PT,,,,"$1,537,236",,"$2,010,761","$1,819,956","$1,953,567","$1,905,812","$2,135,703","$2,011,549","$2,209,029","$2,069,628","$2,139,606","$2,422,311","$2,319,253","$2,386,572","$2,482,057"
2008,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",MB,DO,"$7,515,865","$7,208,234","$6,573,894",,,,,,,,,,,,,,,
2008,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",MB,PT,,,,"$7,169,664",,"$6,216,266","$6,457,042","$6,451,614","$7,146,570","$7,317,492","$7,486,626","$7,976,665","$7,653,781","$7,950,288","$9,689,241","$8,950,490","$9,546,290","$9,552,733"
2008,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",DR,PT,"$434,729","$437,662","$434,414","$451,891","$460,858","$537,603","$617,734","$604,354","$575,981","$536,363",,"$936,846","$944,077","$909,754",,"$888,377","$812,293","$1,280,684"
2008,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",MB,PT,"$2,024,021","$2,338,054","$2,458,203","$2,486,466","$2,517,974","$2,684,647","$2,417,277","$2,555,815","$2,634,703","$2,866,054",,"$2,893,615","$3,156,503","$2,877,467","$3,387,177","$3,964,779","$4,232,307","$4,119,997"
2008,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",DR,PT,"$1,817,708","$1,913,636","$2,295,223","$2,044,937","$2,225,148","$3,331,552","$3,526,444","$3,591,525","$4,166,601","$5,982,666","$7,119,385","$6,941,477","$7,010,501","$7,909,166","$7,685,979","$8,030,986","$7,804,284","$7,761,274"
2008,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",MB,PT,"$1,694,735","$13,460,169","$14,024,146","$14,658,814","$15,359,565","$15,392,577","$2,151,503","$2,418,514","$2,596,472","$2,675,271","$3,078,766","$19,443,868","$20,603,320","$21,728,781","$22,922,765","$23,046,946","$24,231,344","$28,282,577"
2008,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,"$1,616,149","$1,701,339","$912,893","$792,138","$751,838","$727,246","$782,481","$756,339","$692,039","$1,452,170","$1,023,634","$1,060,267","$1,117,918","$1,066,526","$1,177,419","$1,196,992","$1,267,869","$1,365,430"
2008,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,"$4,710,033","$4,908,638","$5,314,499","$4,675,215","$5,535,070","$5,135,127","$4,986,812","$5,355,445","$5,462,315","$5,898,780","$6,556,731","$6,619,297","$6,721,987","$7,078,018","$7,025,146","$7,721,575","$9,356,197","$9,850,546"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",DR,DO,"$1,146,097","$1,582,271","$1,796,961","$1,904,607","$1,813,426","$1,632,187","$1,736,232","$1,343,198","$1,325,189","$1,342,476","$1,613,994","$1,481,201","$2,038,102","$1,960,025","$1,511,707","$1,818,070","$1,700,842","$1,757,966"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",DR,PT,"$1,306,267","$1,374,436","$1,565,870","$1,838,221","$1,980,948","$1,898,253","$1,896,423","$2,032,394","$2,436,746","$3,071,867","$3,128,311","$3,321,987","$3,438,041","$3,281,163","$3,467,270","$3,467,084","$3,539,593","$3,405,532"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",MB,DO,"$5,790,613","$8,636,292","$8,804,417","$8,991,593","$9,125,256","$9,415,735","$9,096,527","$9,546,777","$9,644,419","$11,463,970","$12,104,044","$12,011,592","$12,757,524","$12,199,968","$11,423,516","$12,957,085","$13,352,596","$14,089,605"
2008,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",MB,PT,"$65,088","$70,501","$70,920","$74,191",,,,,,,"$33,096","$51,849","$21,627","$43,828",,,,
2008,1015,Lewiston-Auburn Transit Committee,Auburn,ME,"Lewiston, ME",447,21,"50,567",DR,PT,,,,,,,,,,,,,,,,,,"$93,661"
2008,1015,Lewiston-Auburn Transit Committee,Auburn,ME,"Lewiston, ME",447,21,"50,567",MB,DO,,,,,,"$489,793",,,,,,,,,,,,
2008,1015,Lewiston-Auburn Transit Committee,Auburn,ME,"Lewiston, ME",447,21,"50,567",MB,PT,"$34,173",$0,$0,,,,,,,,,,,,,,,"$886,609"
2008,1016,Greater Portland Transit District,Portland,ME,"Portland, ME",160,124,"188,080",MB,DO,"$2,781,179","$2,756,013","$2,941,269","$3,028,919","$3,058,804","$3,210,897","$3,321,547","$3,321,604","$3,422,912","$3,737,786","$3,996,588","$4,137,491","$4,332,883","$4,539,371","$4,842,952","$5,055,080","$5,388,900","$5,825,649"
2008,1017,Greater Hartford Transit District,Hartford,CT,"Hartford, CT",45,469,"851,535",DR,DO,"$3,395,079","$3,307,495",,,,,,,,,,,,,,,,
2008,1017,Greater Hartford Transit District,Hartford,CT,"Hartford, CT",45,469,"851,535",DR,PT,"$1,704,803","$1,005,504","$4,128,926","$3,883,433","$4,068,659","$3,760,229","$3,162,046","$2,894,997","$5,314,166","$5,498,063","$5,846,674","$6,506,777","$8,520,881","$9,517,878","$11,878,860","$9,909,302","$11,229,055","$12,453,693"
2008,1017,Greater Hartford Transit District,Hartford,CT,"Hartford, CT",45,469,"851,535",MB,PT,,"$719,496","$672,103","$556,844","$403,175","$425,766","$292,540",,"$463,721","$534,632","$421,502",,,,,"$1,420,020","$1,997,130","$2,207,916"
2008,1040,Southeast Area Transit,Preston,CT,"Norwich-New London, CT",174,123,"173,160",DR,PT,,,,,,,,,,,,"$228,805","$206,055","$125,168","$113,119","$123,334","$115,928","$123,998"
2008,1040,Southeast Area Transit,Preston,CT,"Norwich-New London, CT",174,123,"173,160",MB,DO,"$2,123,959","$2,054,365","$2,119,489",,,,,,"$2,887,820",,"$2,885,033","$3,027,626","$3,506,747","$3,726,566","$4,010,644","$4,005,511","$4,345,652","$4,419,271"
1997,1041,Westport Transit District C/O Norwalk Transit District,Norwalk,CT,"Norwalk, CT",209,49,"108,888",DR,DO,,$0,$0,"$79,818",,,,,,,,,,,,,,
1997,1041,Westport Transit District C/O Norwalk Transit District,Norwalk,CT,"Norwalk, CT",209,49,"108,888",MB,DO,,"$1,088,189","$752,148","$638,866",,,,,,,,,,,,,,
2008,1042,Valley Transit District,Derby,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,DO,"$862,419","$907,532","$959,173","$853,763","$891,948","$904,328","$887,756","$927,304","$1,087,497","$1,204,622","$1,189,701","$1,046,652","$1,064,597","$1,095,067",,,"$1,175,261","$1,166,057"
2008,1042,Valley Transit District,Derby,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,PT,"$8,250","$7,248","$9,973","$12,676","$2,983",,,,,,,,,,,,,
2008,1045,"Dattco, Inc.",New Britain,CT,"Hartford, CT",45,469,"851,535",MB,DO,"$391,203","$404,309","$411,246",,,,,,,,,,,,,,,
2008,1047,"New Britain Transportation Company, Inc.",Berlin,CT,"Hartford, CT",45,469,"851,535",MB,DO,,,,"$1,018,032",,,"$1,048,129","$1,029,013","$1,047,375","$1,166,694","$1,312,116","$1,316,440",,"$1,586,833",,"$1,786,655",,"$2,564,971"
2008,1048,Connecticut Transit - Hartford Division,Hartford,CT,"Hartford, CT",45,469,"851,535",MB,DO,"$28,661,244","$28,282,989","$29,880,372","$29,645,631","$29,136,475","$30,176,142","$31,577,838","$31,504,949","$32,582,685","$32,829,947","$34,630,774","$36,966,132","$37,059,386","$36,468,751","$39,024,831","$41,512,876","$43,073,242","$47,095,202"
2008,1049,The Greater New Haven Transit District,Hamden,CT,"New Haven, CT",69,285,"531,314",DR,DO,,,,,,,,,,,"$2,741,637","$5,814,069","$6,396,803","$5,456,614","$6,062,614","$6,493,962","$7,654,498","$7,916,918"
2008,1049,The Greater New Haven Transit District,Hamden,CT,"New Haven, CT",69,285,"531,314",DR,PT,"$920,654","$1,082,476","$1,088,113","$1,448,336","$1,955,284","$3,377,736","$3,022,263","$2,865,201","$2,718,808","$3,087,454","$2,658,685",,,,,,,
2008,1049,The Greater New Haven Transit District,Hamden,CT,"New Haven, CT",69,285,"531,314",MB,DO,,,,,,,,,,,,,"$427,131","$434,242","$500,149","$534,589","$570,934","$698,057"
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,PT,"$714,930","$1,145,563","$1,400,295","$1,513,449","$2,138,276","$2,026,566","$1,585,649","$1,901,989","$1,799,713","$1,735,373","$1,695,578","$1,988,240","$1,690,470","$1,690,712","$1,831,780","$1,801,878","$1,970,110","$2,314,224"
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,DO,"$8,054,668","$8,616,462","$8,441,440","$7,805,093","$8,019,737","$8,486,311","$8,598,798","$8,638,834","$8,790,230","$9,881,366","$10,686,269","$11,103,259","$10,634,738","$11,243,260","$11,930,097","$12,369,767","$13,524,673","$14,913,015"
2008,1050,Greater Bridgeport Transit Authority,Bridgeport,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,PT,,,,,,,,,,,$0,,,,,,,
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",DR,DO,,"$897,898","$947,396","$1,015,622","$1,104,753","$1,206,018","$1,336,702","$1,250,892","$1,238,379","$1,241,337","$1,296,561","$1,328,884","$1,275,375","$1,302,263","$1,359,249","$1,449,787","$1,656,772","$1,805,941"
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",DR,PT,"$1,338,364",,,,,,,,,,,,,,,,,
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",MB,DO,,"$1,659,748","$1,698,194","$1,730,096","$1,797,745","$1,778,427","$1,921,296","$2,012,063","$2,045,803","$1,965,583","$2,166,980","$2,630,478","$2,869,904","$3,169,257","$3,268,124","$3,574,839","$3,743,252","$4,033,996"
2008,1051,Housatonic Area Regional Transit,Danbury,CT,"Danbury, CT-NY",186,124,"154,455",MB,PT,"$1,694,084",,,,,,,,,,,,,,,,,
2006,1052,"New Britain Transportation Company, Inc.",Berlin,CT,"Hartford, CT",45,469,"851,535",MB,DO,,,,"$205,861",,"$198,041","$207,637","$183,351","$226,047","$257,857","$273,889","$247,643",,"$203,975",,"$213,122",,
2008,1053,Cape Ann Transportation Authority,Gloucester,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,"$434,821","$860,277","$369,326","$4,974,003","$174,806","$525,884","$431,752","$523,645","$508,533","$565,734","$555,310","$570,515","$642,676","$527,130","$547,888","$575,815","$601,044","$769,586"
2008,1053,Cape Ann Transportation Authority,Gloucester,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,"$496,475","$545,075","$620,002","$644,440","$696,933","$840,047","$968,449","$1,729,871","$1,331,678","$1,323,180","$1,383,120","$1,477,489","$1,372,951","$1,405,704","$1,569,838","$1,679,476","$1,694,640","$1,731,185"
2008,1055,Connecticut Transit - New Haven Division,Hartford,CT,"New Haven, CT",69,285,"531,314",MB,DO,"$15,964,726","$15,872,925","$16,679,313","$16,853,965","$17,152,591","$17,910,797","$17,865,034","$17,730,822","$18,755,432","$18,719,233","$19,875,936","$20,849,759","$22,009,663","$21,339,694","$22,758,469","$23,819,359","$25,167,618","$26,814,088"
2008,1056,Connecticut Transit - Stamford Division,Hartford,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",MB,DO,"$3,988,881","$4,295,205","$4,729,617","$4,883,082","$5,629,480","$5,824,148","$5,780,179","$5,848,923","$6,278,604","$6,126,965","$6,672,100","$6,958,270","$7,247,400","$7,376,749","$7,748,409","$9,076,864","$9,682,276","$10,699,526"
2008,1057,Norwalk Transit District,Norwalk,CT,"Bridgeport-Stamford, CT-NY",41,465,"888,890",DR,DO,"$192,601","$190,217","$135,462","$122,267","$180,002","$438,487","$553,704","$702,481","$740,121","$735,922","$1,238,627","$999,807","$1,044,971","$1,220,869","$1,307,799","$1,422,657","$1,465,230","$1,721,691"
