Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
1994,5121,Chicago & Northwestern Transportation Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$53,459,069","$33,832,256","$33,839,371","$33,663,125",,,,,,,,,,,,,
1994,5122,Burlington Northern Railroad Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$26,972,496","$29,289","$4,233,637","$3,856,568",,,,,,,,,,,,,
1993,5124,Heart City Rider Program ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787","$4,778",$0,$0,,,,,,,,,,,,,,
1995,5126,Lake County Association for the Retarded,Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,,,,,,,,,,,,
1995,5127,Southlake Center for Mental Health ,Merrillville,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$192,041","$194,311",$0,$0,"$244,149",,,,,,,,,,,,
1994,5128,"Gary Neighborhood Services, Inc. ",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,,,,,,,,,,,,,,
1994,5129,Hammond Yellow Coach Lines ,Hammond,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$1,800,067",,"$295,835","$206,996",,,,,,,,,,,,,
2007,5131,"Opportunity Enterprises, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$2,699",$150,$225,"$2,735","$6,027",,,"$7,973","$29,595","$11,852","$12,360","$12,817","$168,672","$187,160","$158,588","$175,160","$265,770"
2007,5132,Twin Cities Area Transportation Authority,Benton Harbor,MI,"Benton Harbor-St. Joseph, MI",372,45,"61,745","$4,235","$3,722","$2,658","$6,053","$5,081","$3,191","$9,958","$8,609","$4,481","$10,946","$17,475","$47,096","$6,454","$12,569","$23,923","$25,576","$6,284"
2007,5133,Chippewa Falls General Public Shared-Ride Taxi System,Chippewa Falls,WI,"Eau Claire, WI",279,57,"91,393",$0,$0,$0,"$83,422","$78,269",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1997,5134,"Cook-Dupage Transportation Company, Inc.",Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,"$9,707,654","$11,666,279","$12,088,219","$11,355,944",,,,,,,,,,
1999,5135,City of Kankakee TaxiVan Program,Kankakee,IL,"Kankakee, IL",337,24,"59,695",$0,$0,"$7,741","$8,641","$8,418",,,,,,,,,,,,
1997,5136,Northwestern IndianaRegional Planning Commission,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,,"$377,474","$301,734",,,,,,,,,,
2007,5138,City of Newark Transit Operations,Newark,OH,"Newark, OH",339,35,"70,001",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1995,5139,Tri-City Community Mental Health Center,East Chicago,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,"$130,098",$0,$0,"$146,904",,,,,,,,,,,,
2007,5141,Detroit Transportation Corporation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$306,220","$305,393","$182,534","$351,560","$210,366","$860,486","$250,119","$226,289","$151,182","$244,815","$762,260","$739,612","$2,262,790","$729,230","$1,936,003","$371,067","$1,283,619"
2007,5142,Steel Valley Regional Transit Authority,Steubenville,OH,"Weirton, WV-Steubenville, OH-PA",327,51,"73,710","$20,733","$26,643","$21,684","$93,303",,"$18,933",,,,,,,,,,,
2007,5143,Brunswick Transit Alternative,Brunswick,OH,"Cleveland, OH",21,647,"1,786,647",,$500,$500,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1991,5144,"Gary Community Mental Health Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,,,,,,,,,,,,,,,,
2007,5145,City of Kokomo,Kokomo,IN,"Kokomo, IN",365,35,"63,739",,"$98,987","$119,287","$117,720",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,5146,Madison County Transit District,Granite City,IL,"St. Louis, MO-IL",17,829,"2,077,662",,,$0,"$449,252","$514,478",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,5147,City of Holland Macatawa Area Express,Holland,MI,"Holland, MI",278,48,"91,921",,,,"-$5,303","$24,138",,,"$37,266","$39,202","$27,512","$34,081","$130,152","$21,169","$16,285","$34,248","$45,391","$50,757"
2007,5148,Blue Water Area Transportation Commission,Port Huron,MI,"Port Huron, MI",295,56,"86,486",,,,,"$107,926","$118,572","$35,428","$44,156","$40,751","$40,666","$33,877","$80,920","$26,690","$60,455","$95,948","$181,423","$166,593"
2007,5149,Michiana Area Council of Governments,South Bend,IN,"Elkhart, IN-MI",208,78,"131,226",,,,"$335,814","$376,308","$2,245",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1995,5150,"Vancom Transportation, Inc. ",Oakbrook Terrace,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,"$6,688,990","$6,929,866",,,,,,,,,,,,
1995,5151,"In-Pact, Inc. ",Crown Point,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,$0,,,,,,,,,,,,
2001,5153,"Laidlaw Transit Services, Inc. Area Office",Schaumburg,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,,,,,"$8,505,841","$8,705,678","$9,045,702",,,,,,
2007,5154,Metropolitan Council,St. Paul,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",,,,,,,,,"$123,091","$1,203,993","$552,804","$322,329","$3,751,755","$8,122,471","$8,214,816","$4,650,591","$6,583,726"
2007,5155,Metro Mobility,St. Paul,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",,,,,,,,,"$45,422","$475,540","$311,892","$539,323","$275,188","$352,498","$281,073","$594,074","$154,372"
2007,5157,Butler County Regional Transit Authority,Hamilton,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",,,,,,,,,,,"$47,408","$118,077","$37,287","$48,570","$93,379","$26,009","$31,464"
2007,5158,University of Michigan Parking and Transportation Services,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",,,,,,,,,,"$395,944","$510,700","$259,314","$265,085","$332,802","$396,258","$436,801","$623,668"
2007,5159,River Valley Metro Mass Transit District,Bourbonnais,IL,"Kankakee, IL",359,28,"65,073",,,,,,,,,,"$6,620",,,,,,"$20,770","$84,353"
2007,5160,Washington County Transit,West Bend,WI,"Milwaukee, WI",32,487,"1,308,913",,,,,,,,,,$0,$0,"$30,757","$21,128",$0,"$21,153",$0,$0
2007,5161,Ozaukee County Transit Services,Port Washington,WI,"Milwaukee, WI",32,487,"1,308,913",,,,,,,,,,$0,$0,"$3,856","$8,181","$26,013","$38,893","$58,221","$75,716"
2007,5163,Licking County Transit Board,Newark,OH,"Newark, OH",339,35,"70,001",,,,,,,,,,,,,,,$0,$0,$0
2007,5164,Sandusky Transit System,Sandusky,OH,"Sandusky, OH",446,29,"50,693",,,,,,,,,,,,,$0,"$46,126","$215,340","$283,635","$247,141"
2007,5165,Greene County Transit Board,Xenia,OH,"Dayton, OH",52,324,"703,444",,,,,,,,,,,,"$1,458,101","$1,397,287",$0,$0,$0,$0
2007,5166,Clermont Transportation Connection,Batavia,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",,,,,,,,,,,,"$343,240","$5,790","$426,202",$0,"$332,733","$445,620"
2007,5167,"South Lake County Community Services, Inc.",Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,,,,,,,,,,,,,,,$0,$0
2007,5168,Clinton Area Transit System,St. Johns,MI,"Lansing, MI",104,137,"300,032",,,,,,,,,,,,$0,"$32,392","$26,346","$18,164","$12,911","$24,337"
2007,5169,Miami County Public Transit,Troy,OH,"Dayton, OH",52,324,"703,444",,,,,,,,,,,,"$101,398",,"$18,990","$31,650","$48,894","$34,874"
2007,5171,Fond du Lac Area Transit,Fond du Lac,WI,"Fond du Lac, WI",452,20,"50,058",,,,,,,,,,,,,,"$75,097","$89,432","$131,782","$135,166"
2006,5172,Eaton County Transportation Authority,Charlotte,MI,"Lansing, MI",104,137,"300,032",,,,,,,,,,,,,,,$0,,
2007,5174,City of Danville/Danville Mass Transit,Danville,IL,"Danville, IL",426,31,"53,223",,,,,,,,,,,,,,,"$21,637","$27,682","$19,148"
2007,5176,City of DeKalb,DeKalb,IL,"DeKalb, IL",409,18,"55,805",,,,,,,,,,,,,,,,$0,$0
2007,5179,"Porter County Agency and Community Services, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,,,,,,,,,,,,,,,,"$18,655"
2007,5180,Livingston Essential Transportation Service,Howell,MI,"South Lyon-Howell-Brighton, MI",249,95,"106,139",,,,,,,,,,,,,,,,,"$119,606"
2007,5181,City of Grand Haven Harbor Transit,Grand Haven,MI,"Muskegon, MI",185,100,"154,729",,,,,,,,,,,,,,,,,"$9,825"
2007,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",,,,,,,,,,,,,,,,,$0
2007,6001,Amarillo City Transit,Amarillo,TX,"Amarillo, TX",167,74,"179,312","$52,667","$50,632","$22,678","$25,332","$44,547","$17,568","$183,014","$30,041","$35,193","$43,146","$25,920","$15,000","$15,000","$15,900","$16,800","$16,800","$16,800"
2007,6006,Mass Transit Department - City of El Paso,El Paso,TX,"El Paso, TX-NM",54,219,"674,801","$1,371,558","$1,425,957","$1,296,965","$1,272,619","$1,273,636","$759,362","$621,174","$496,778","$459,113","$1,850,717","$939,552","$499,876","$206,802","$544,463","$425,744","$618,119","$1,170,966"
2007,6007,Fort Worth Transportation Authority,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659","$143,825","$1,760,755","$1,687,920","$1,390,385","$3,156,136","$2,684,557","$1,504,445","$2,698,214","$2,553,554","$4,423,819","$4,414,793","$3,049,196","$5,708,428","$2,562,352","$1,888,168","$2,839,756","$5,572,134"
2007,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509","$57,309,683","$59,556,678","$54,067,649","$30,861,047","$22,266,189","$19,479,137","$15,006,269","$15,588,525","$9,598,483","$17,501,724","$28,620,289","$14,754,834","$9,831,416","$1,979,751","$954,646","$8,400,048","$14,916,528"
2007,6009,"Laredo Transit Management, Inc.",Laredo,TX,"Laredo, TX",172,43,"175,586","$21,816","$182,980","$1,528,393","$3,268,972","$3,392,547","$3,742,770","$3,253,575","$4,105,959","$5,861,176","$399,423","$526,414","$649,157","$624,858","$651,895","$711,716","$761,617","$691,611"
2007,6010,"City Transit Management Company, Inc.",Lubbock,TX,"Lubbock, TX",149,75,"202,225",$0,"$391,590",$0,"$82,666",$0,"$10,000","$94,150","$167,155","$172,897","$136,466","$148,287","$208,424","$216,882","$221,714","$236,880","$395,014","$449,265"
2007,6011,VIA Metropolitan Transit,San Antonio,TX,"San Antonio, TX",30,408,"1,327,554","$10,027,824","$8,827,268","$7,131,577","$7,173,031","$6,882,097","$6,548,205","$6,650,300","$8,293,463","$4,305,562","$6,207,476","$7,113,093","$6,387,846","$4,465,816","$3,389,693","$5,438,208","$5,222,519","$7,615,214"
2007,6012,"Waco Transit System, Inc.",Waco,TX,"Waco, TX",190,70,"153,198","$47,212","$76,475","$40,363","$175,484","$206,242","$193,146","$179,806","$268,855","$305,393","$254,594","$370,993","$301,630","$329,691","$430,972","$625,560","$395,205","$763,691"
2007,6013,Port Arthur Transit,Port Arthur,TX,"Port Arthur, TX",230,46,"114,656",$0,$0,$562,$700,$0,$0,$0,$0,$0,$0,"$6,400","$11,151","$9,600","$8,000","$9,600","$2,423",$15
2007,6014,City of Brownsville - Brownsville Urban System,Brownsville,TX,"Brownsville, TX",178,57,"165,776","$6,384","$94,243","$91,150","$62,544","$67,655","$38,904","$39,468","$69,945","$66,839",,"$140,231","$163,276","$105,902","$87,098","$92,845","$141,221","$166,175"
2007,6015,Island Transit,Galveston,TX,"Galveston, TX",413,12,"54,770","$58,917","$92,508","$41,714","$10,896","$27,718","$2,814","$13,159","$20,350",,,"$520,215","$438,750","$319,900","$202,775","$285,762","$325,315","$594,890"
2007,6016,Beaumont Municipal Transit System,Beaumont,TX,"Beaumont, TX",201,81,"139,304","$42,350","$57,536","$26,740","$17,400","$19,740","$17,650","$27,480","$19,580","$19,688","$40,470","$26,799","$27,300","$17,699","$39,891","$40,683","$18,741","$10,981"
2007,6017,Central Oklahoma Transportation and Parking Authority,Oklahoma City,OK,"Oklahoma City, OK",49,322,"747,003","$310,607","$256,735","$307,035","$803,524","$623,468","$434,083","$317,410","$330,673","$345,661","$427,412","$328,619","$350,194","$249,263","$546,370","$362,591","$318,168","$271,969"
2007,6018,Metropolitan Tulsa Transit Authority,Tulsa,OK,"Tulsa, OK",63,261,"558,329","$324,693","$333,504","$462,155","$551,791","$648,752","$381,374","$430,656","$774,509","$1,154,004","$1,351,238","$411,490","$609,923","$504,943","$376,741","$469,842","$600,947","$625,451"
2007,6019,ABQ Ride,Albuquerque,NM,"Albuquerque, NM",57,224,"598,191","$177,580","$116,715","$296,303","$139,181","$197,536","$224,760","$196,806","$143,360","$417,724","$124,152","$62,086","$16,493,908","$16,591,662",$0,"$1,238,077","$2,027,212","$2,235,005"
2007,6020,Crescent City Connection Division - Louisiana Department of Transportation,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283",$0,"$529,936","$523,124","$562,439","$423,642","$446,777","$428,751","$396,855","$392,761","$443,034","$472,582","$498,603","$489,683","$503,514","$466,177","$197,408","$254,227"
1998,6021,"Louisiana Transit Company, Inc. ",Harahan,LA,"New Orleans, LA",33,270,"1,040,226","$41,823","$41,202","$38,018","$1,538,471","$3,719,718","$69,135","$61,170","$54,260",,,,,,,,,
2007,6022,Capital Area Transit System,Baton Rouge,LA,"Baton Rouge, LA",72,281,"479,019","$146,628","$351,342","$202,338","$381,352","$121,285","$150,985","$160,329","$170,337","$166,671","$190,739","$233,826","$199,992","$246,338","$565,130","$347,369","$356,192","$462,124"
2007,6023,Lake Charles Transit System,Lake Charles,LA,"Lake Charles, LA",204,92,"132,977","$5,163","$5,415","$12,664","$5,857","$5,581",,,,,,,,,,,,
2007,6024,Shreveport Area Transit System,Shreveport,LA,"Shreveport, LA",115,155,"275,213","$20,001","$14,330","$12,456","$49,652","$56,632","$32,725","$16,889","$18,417","$14,679","$14,751","$15,633","$18,229","$38,353","$31,109","$106,058","$31,129","$89,315"
2007,6025,City of Alexandria,Alexandria,LA,"Alexandria, LA",314,58,"78,504","$26,873","$28,756","$17,435","$7,000","$14,478","$20,962","$21,432","$20,713","$12,750","$29,183","$29,120","$24,984","$19,301","$16,648","$23,007","$19,387","$23,932"
2007,6026,City of Monroe Transit System,Monroe,LA,"Monroe, LA",232,78,"113,818",$803,"$4,025","$7,061","$9,614","$6,877","$4,731","$7,022","$14,479","$4,529","$1,080","$1,748","$5,430","$6,177","$6,978","$9,117","$14,772","$46,456"
1998,6029,Westside Transit Lines ,Gretna,LA,"New Orleans, LA",33,270,"1,040,226","$16,106","$3,825,517","$22,573","$21,209","$2,363,410","$2,244,541","$2,181,784",$0,,,,,,,,,
2007,6032,New Orleans Regional Transit Authority,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283","$2,957,772","$1,283,288","$81,721","$147,678","$2,545,286","$3,203,950","$5,032,035","$2,731,240","$1,962,476","$2,671,945","$2,154,213","$2,017,429","$1,458,893","$1,528,755",,"$2,331,875","$3,794,935"
2007,6033,Central Arkansas Transit Authority,North Little Rock,AR,"Little Rock, AR",88,206,"360,331","$83,069","$93,761","$46,945","$105,886","$76,070","$97,788","$78,089","$66,626","$84,844","$63,394","$53,718","$107,306","$87,061","$56,229","$52,451","$115,567","$225,927"
2007,6034,Pine Bluff Transit,Pine Bluff,AR,"Pine Bluff, AR",387,35,"58,584","$29,422","$8,080","$5,008","$7,975",,,,"$3,731",,,,,,,,,
2007,6035,Wichita Falls Transit System,Wichita Falls,TX,"Wichita Falls, TX",258,52,"99,396","$14,476","$21,601","$22,616","$23,900",,,,,,,,,,,,,
2006,6037,City of San Angelo,San Angelo,TX,"San Angelo, TX",293,46,"87,969","$5,646","$3,873","$13,552","$14,702","$12,298","$20,948","$10,876","$10,395","$11,650","$10,639","$4,530","$19,003","$9,470","$3,916","$13,188","$7,550",
2007,6038,Lafayette Transit System,Lafayette,LA,"Lafayette, LA",170,125,"178,079","$20,771","$11,057","$11,462","$9,145","$18,874","$2,239","$2,520","$5,467","$6,414","$2,610","$4,682","$7,921","$6,021","$6,577","$13,681","$16,887","$14,628"
2007,6040,Abilene Transit System,Abilene,TX,"Abilene, TX",245,48,"107,041","$129,847","$63,802","$25,123","$25,378","$18,284","$23,700","$14,642","$16,738","$19,683","$23,293","$23,041","$31,248","$29,405","$29,243","$59,010","$213,594","$265,369"
2007,6041,Handitran Special Transit Division - City of Arlington,Arlington,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659","$1,400",$61,$525,$16,$0,$0,$0,$0,"$6,400","$15,060","$13,710","$18,820","$12,330","$4,020","$4,810","$5,020","$4,750"
1995,6045,City of Santa Fe - Social Services Transportation Program,Santa Fe,NM,"Santa Fe, NM",323,41,"63,023",$0,$0,$0,$0,$0,,,,,,,,,,,,
2007,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920","$3,231,089","$3,841,601","$3,045,647","$3,107,005","$2,811,011",,"$4,950,074","$5,610,751","$6,436,893","$10,743,036","$16,201,201","$17,128,845","$13,938,797","$11,540,367","$14,349,356","$19,315,671","$14,114,127"
2007,6049,Las Cruces Area Transit,Las Cruces,NM,"Las Cruces, NM",253,64,"104,186","$24,126","$6,110","$6,530","$7,120","$11,728","$6,857",$300,$325,"$6,500","$7,799","$5,372",$0,$0,$0,$0,"$1,725","$15,488"
2007,6051,Corpus Christi Regional Transportation Authority,Corpus Christi,TX,"Corpus Christi, TX",107,110,"293,925","$515,693","$357,373","$621,812","$365,654","$447,719","$383,152","$433,856","$515,825","$962,791","$731,758","$1,063,454","$475,873","$430,055","$233,975","$586,036","$1,037,935","$1,223,873"
2006,6053,Texoma Council of Governments Transportation Department,Sherman,TX,"Sherman, TX",407,32,"56,168",$0,$0,$0,"$52,012","$57,863",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
2007,6056,Dallas Area Rapid Transit,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659","$28,196,908","$19,354,397","$15,057,374","$10,378,208","$2,214,850","$3,229,561","$3,839,528","$4,768,975","$5,287,157","$7,496,192","$9,799,755","$23,371,195","$17,535,522","$26,167,503","$26,895,221","$36,469,843","$3,617,148"
2002,6057,"First Transit, Inc.",Garland,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,"$23,261,010","$22,966,263","$23,625,193","$25,800,929","$36,035,174","$38,692,890","$36,924,591","$40,706,239","$34,825,143","$31,080,900","$30,056,490",,,,,
2007,6059,Brazos Transit District,Bryan,TX,"College Station-Bryan, TX",206,49,"132,500","$14,226","$9,174","$1,289",$0,"$114,037","$241,937","$136,562","$40,931","$88,428","$216,777","$54,106",$0,"$175,627","$197,300","$80,346","$83,281","$844,987"
2007,6062,"University of Arkansas, Fayetteville",Fayetteville,AR,"Fayetteville-Springdale, AR",175,109,"172,585","$384,272","$406,477","$446,546","$472,697","$482,900","$471,399","$496,441","$688,130","$611,165","$683,105","$772,905","$178,526","$12,825","$105,934","$147,249","$144,844","$54,379"
2007,6068,City of Grand Prairie Transportation Services Department,Grand Prairie,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,,$0,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,6070,City of Mesquite,Mesquite,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,6072,Ozark Regional Transit,Springdale,AR,"Fayetteville-Springdale, AR",175,109,"172,585",,"$203,294","$472,057","$399,311","$461,613","$274,454","$514,350","$623,592","$831,260","$689,460","$635,571","$590,543","$585,000","$472,611","$410,913","$274,496","$234,975"
2005,6074,Lewisville Dial-A-Ride,Lewisville,TX,"Denton-Lewisville, TX",105,122,"299,823",,,,,,,,,,,,,$0,$0,$0,,
2000,6075,City of Temple ,Temple,TX,"Temple, TX",344,54,"58,710",,,,$0,,,$0,$0,,,,,,,,,
2005,6076,City of Denton Public Transportation Department,Denton,TX,"Denton-Lewisville, TX",105,122,"299,823",,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$51,918",$0,,
2007,6077,Santa Fe Trails - City of Santa Fe,Santa Fe,NM,"Santa Fe, NM",307,45,"80,337",,,,"$7,176","$11,278","$32,600","$23,068","$14,958",$964,,"$21,552","$57,521","$72,593",$0,"$52,498","$126,773","$152,389"
2007,6080,Terrebonne Parish Consolidated Government,Houma,LA,"Houma, LA",211,77,"125,929",,,,,,,"$34,932","$2,283","$1,439",$834,"$29,508","$14,127","$15,156",,,,
2007,6081,Longview Transit,Longview,TX,"Longview, TX",315,51,"78,070",,,,,,$0,$0,,,,,,,,,,
2007,6082,The Gulf Coast Center,Texas City,TX,"Texas City, TX",267,59,"96,417",,,,,,,,$0,$0,$0,$0,$0,$0,"$517,907","$26,982","$10,292","$10,861"
1998,6083,"VPSI, Inc. ",Austin,TX,"Austin, TX",54,273,"562,008",,,,,,,"$1,240,090","$578,269",,,,,,,,,
2007,6084,"Dallas - VPSI, Inc.",Arlington,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,,,,,,"$715,190","$724,652","$719,041","$249,414","$682,666","$607,016","$621,496","$541,141","$749,480","$1,033,084","$1,083,756"
2004,6085,"Houston - VPSI, Inc.",Houston,TX,"Houston, TX",10,"1,295","3,822,509",,,,,,,,,"$766,265","$788,988","$832,379","$947,793","$1,449,945",,,,
2007,6086,Fort Smith Transit,Fort Smith,AR,"Fort Smith, AR-OK",248,55,"106,470",,,,,,,,,,,,"$19,219","$14,840","$54,252","$32,843","$45,194","$32,225"
2003,6087,"First Transit, Inc.",Houston,TX,"Houston, TX",10,"1,295","3,822,509",,,,,,,"$15,836,096","$14,746,418","$14,655,140","$19,461,013","$22,335,412",$0,$0,,,,
2007,6088,Jefferson Parish Department of Transit Administration,Gretna,LA,"New Orleans, LA",37,198,"1,009,283",,,,,,,,,$0,$0,$0,"$89,839","$295,743","$416,081","$189,316","$249,105","$622,484"
2007,6090,Lower Rio Grande Valley Development Council,McAllen,TX,"McAllen, TX",70,314,"523,144",,,,,,,,,$0,"$6,229","$10,992","$4,092","$2,579","$2,436","$21,520",$0,"$27,321"
2007,6091,Hill Country Transit District,San Saba,TX,"Killeen, TX",177,64,"167,976",,,,,,,,,,,$0,$0,$0,$0,$0,$0,"$16,007"
2006,6092,ATC / Vancom,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,,,,,,,,,,"$14,106,872","$14,547,987","$14,179,664","$14,411,711","$17,328,361","$18,513,338",
2007,6094,The Lawton Area Transit System,Lawton,OK,"Lawton, OK",287,55,"89,556",,,,,,,,,,,,,,"$3,994","$5,332","$57,241","$79,943"
2007,6095,Golden Crescent Regional Planning Commission,Victoria,TX,"Victoria, TX",375,51,"61,529",,,,,,,,,,,,,,"$117,415","$19,039","$196,065","$233,622"
2007,6096,Cleveland Area Rapid Transit, Norman,OK,"Norman, OK",296,30,"86,478",,,,,,,,,,,,,,,"$36,688","$38,791","$40,761"
2007,6097,Midland-Odessa Urban Transit District,Odessa,TX,"Odessa, TX",240,53,"111,395",,,,,,,,,,,,,,"$1,966",$0,$0,$0
2007,6099,City of McAllen - McAllen Express Transit,McAllen,TX,"McAllen, TX",70,314,"523,144",,,,,,,,,,,,,,,,$0,
2007,6101,Denton County Transportation Authority,Lewisville,TX,"Denton-Lewisville, TX",105,122,"299,823",,,,,,,,,,,,,,,,"$1,925",$0
2007,6102,Concho Valley Transit District,San Angelo,TX,"San Angelo, TX",293,46,"87,969",,,,,,,,,,,,,,,,,"$2,000"
2007,6103,Fort Bend County Public Transportation,Sugar Land,TX,"Houston, TX",10,"1,295","3,822,509",,,,,,,,,,,,,,,,,$0
2007,6107,"Texoma Area Paratransit System, Inc",Sherman,TX,"Sherman, TX",407,32,"56,168",,,,,,,,,,,,,,,,,"$26,435"
2007,7001,StarTran,Lincoln,NE,"Lincoln, NE",134,78,"226,582","$23,147","$23,593","$32,007","$80,865","$108,887","$52,276","$55,493","$76,772","$64,095","$79,687","$67,159","$70,890","$60,739","$73,570","$92,721","$142,486","$146,814"
2007,7002,Transit Authority of Omaha,Omaha,NE,"Omaha, NE-IA",56,226,"626,623","$610,066","$559,668","$563,084","$676,024","$758,341","$906,203","$979,397","$1,121,224","$586,458","$815,326","$540,706","$643,140","$309,656","$390,106","$523,527","$743,296","$908,367"
2007,7003,City Utilities of Springfield ,Springfield,MO,"Springfield, MO",140,114,"215,004",$0,"$2,878,692",$0,$0,$0,$0,$0,$0,$0,"$70,054","$42,024","$70,524","$87,285","$119,543","$123,406","$106,048","$139,459"
2007,7005,Kansas City Area Transportation Authority,Kansas City,MO,"Kansas City, MO-KS",29,584,"1,361,744","$1,650,456","$1,541,960","$1,524,125","$2,126,583","$2,149,483","$1,026,350","$484,402","$543,143","$672,673","$544,761","$626,780","$807,122","$1,254,941",$0,"$1,673,283","$2,666,879","$3,320,597"
2007,7006,Bi-State Development Agency,St. Louis,MO,"St. Louis, MO-IL",17,829,"2,077,662","$2,766,427","$2,074,727","$1,590,717","$2,005,932","$2,642,514","$3,049,160","$5,090,596","$6,993,760","$2,348,976","$3,655,540","$3,769,556","$2,949,413","$3,363,910","$3,052,420","$4,561,624","$6,106,812","$6,551,625"
2007,7007,Bettendorf Transit System,Bettendorf,IA,"Davenport, IA-IL",118,124,"270,626","$10,360","$5,219","$3,496","$10,676","$10,607","$2,273","$2,818","$2,665","$5,388","$3,565","$5,580","$4,604","$4,719","$5,067","$7,620","$1,886","$1,933"
2007,7008,Cedar Rapids Transit,Cedar Rapids,IA,"Cedar Rapids, IA",184,59,"155,334","$253,636","$336,005","$287,554","$323,264","$275,413","$346,128","$256,620","$342,227","$333,775","$443,223","$437,295","$591,120","$457,915","$417,705","$432,054","$503,945","$489,363"
2007,7009,Davenport Public Transit,Davenport,IA,"Davenport, IA-IL",118,124,"270,626","$51,201","$45,304","$60,309","$73,888","$70,091","$51,172","$63,771","$65,022","$64,128","$57,346","$38,345","$44,031","$52,774","$58,764","$75,288","$76,974","$72,521"
2007,7010,Des Moines Area Regional Transit Authority,Des Moines,IA,"Des Moines, IA",85,140,"370,505","$458,312","$339,301","$300,655","$326,691","$549,622","$923,336","$550,711","$591,738","$570,880","$678,547","$681,892","$741,733","$679,011","$421,918","$435,111","$499,181","$508,399"
2007,7011,City of Dubuque,Dubuque,IA,"Dubuque, IA-IL",357,30,"65,251","$19,589","$19,214","$15,235","$19,632","$44,799","$24,975","$17,054","$18,980","$16,026","$45,997","$24,662","$13,787","$90,723","$34,265","$57,420","$20,132","$11,401"
2007,7012,Sioux City Transit System,Sioux City,IA,"Sioux City, IA-NE-SD",250,53,"106,119","$22,131","$11,820","$12,905","$166,078","$85,641","$44,245","$96,572","$100,301","$120,973",,"$228,327","$188,537","$253,982","$240,169","$42,562","$78,278","$84,922"
